ticker,ticker_name,market_product_category,type_33,type_17,dividendRate,dividendYield,fiveYearAvgDividendYield,payoutRatio,MarketCap,totalRevenue,ROE
2127.T,日本Ｍ＆Ａセンターホールディングス,プライム（内国株式）,サービス業,情報通信・サービスその他 ,24.0,0.0229,0.89,0.77419996,340069023744.0,41315000320.0,0.1863
2130.T,メンバーズ,プライム（内国株式）,サービス業,情報通信・サービスその他 ,61.0,0.0377,0.92,0.3953,21681328128.0,17661999104.0,0.16464001
2134.T,燦キャピタルマネージメント,スタンダード（内国株式）,サービス業,情報通信・サービスその他 ,,,,0.0,3594057728.0,381000000.0,-1.18697
2136.T,ヒップ,スタンダード（内国株式）,サービス業,情報通信・サービスその他 ,90.0,0.0783,3.61,0.307,4571480064.0,5059999744.0,0.12212
2138.T,クルーズ,スタンダード（内国株式）,情報・通信業,情報通信・サービスその他 ,,,,0.0,9454125056.0,14000000000.0,0.02478
2139.T,中広,スタンダード（内国株式）,サービス業,情報通信・サービスその他 ,20.0,0.048299998,,0.8006,2801608192.0,8517000192.0,0.05092
2146.T,ＵＴグループ,プライム（内国株式）,サービス業,情報通信・サービスその他 ,,,,0.0,115195428864.0,170631004160.0,0.16416
2148.T,アイティメディア,プライム（内国株式）,サービス業,情報通信・サービスその他 ,30.0,0.0231,1.31,0.2839,26040971264.0,8752000000.0,0.22740999
2150.T,ケアネット,グロース（内国株式）,サービス業,情報通信・サービスその他 ,6.0,0.0066000004,0.59,0.1524,40820899840.0,9630999552.0,0.18965
2152.T,幼児活動研究会,スタンダード（内国株式）,サービス業,情報通信・サービスその他 ,44.0,0.0358,1.7,0.2201,13287197696.0,6304999936.0,0.10626
2153.T,Ｅ・Ｊホールディングス,プライム（内国株式）,サービス業,情報通信・サービスその他 ,93.0,0.0594,2.95,0.2457,24578324480.0,37914001408.0,0.10975
2154.T,オープンアップグループ,プライム（内国株式）,サービス業,情報通信・サービスその他 ,60.0,0.0296,3.2,0.4647,174730625024.0,149751005184.0,0.15051
2156.T,セーラー広告,スタンダード（内国株式）,サービス業,情報通信・サービスその他 ,10.0,0.0315,1.84,0.1388,1205181952.0,2107000064.0,0.07514
2157.T,コシダカホールディングス,プライム（内国株式）,サービス業,情報通信・サービスその他 ,10.0,0.0086,1.24,0.1869,93925670912.0,47070998528.0,0.21511
2158.T,ＦＲＯＮＴＥＯ,グロース（内国株式）,サービス業,情報通信・サービスその他 ,,,,0.0,28680390656.0,7215000064.0,-0.29613
2160.T,ジーエヌアイグループ,グロース（内国株式）,医薬品,医薬品 ,,,,0.0,58788286464.0,17691000832.0,-0.06369
2162.T,ｎｍｓ　ホールディングス,スタンダード（内国株式）,サービス業,情報通信・サービスその他 ,14.0,0.0342,1.69,0.18450001,6310457856.0,79032999936.0,0.19397
2163.T,アルトナー,プライム（内国株式）,サービス業,情報通信・サービスその他 ,64.0,0.0347,2.83,0.47349998,19784681472.0,9502999552.0,0.25455
2164.T,地域新聞社,グロース（内国株式）,サービス業,情報通信・サービスその他 ,,,,0.0,764579072.0,3032999936.0,-1.35309
2168.T,パソナグループ,プライム（内国株式）,サービス業,情報通信・サービスその他 ,65.0,0.039100002,1.31,0.22540002,65225043968.0,372500987904.0,0.15845999
2169.T,ＣＤＳ,スタンダード（内国株式）,サービス業,情報通信・サービスその他 ,64.0,0.036199998,3.46,0.4336,12030585856.0,9601000448.0,0.12522
2170.T,リンクアンドモチベーション,プライム（内国株式）,サービス業,情報通信・サービスその他 ,11.2,0.026500002,1.27,0.4754,46856040448.0,32836999168.0,0.21475
2173.T,博展,グロース（内国株式）,サービス業,情報通信・サービスその他 ,25.0,0.0363,,0.21540001,5089785344.0,13943000064.0,0.2962
2175.T,エス・エム・エス,プライム（内国株式）,サービス業,情報通信・サービスその他 ,30.0,0.0111,0.37,0.2051,242938691584.0,45667000320.0,0.18728
2179.T,成学社,スタンダード（内国株式）,サービス業,情報通信・サービスその他 ,18.0,0.0254,1.19,0.22379999,3944798720.0,12670999552.0,0.14111
2180.T,サニーサイドアップグループ,プライム（内国株式）,サービス業,情報通信・サービスその他 ,30.0,0.0392,0.93,0.35349998,10678566912.0,18097999872.0,0.13387
2181.T,パーソルホールディングス,プライム（内国株式）,サービス業,情報通信・サービスその他 ,86.0,0.033,1.46,0.6807,582123782144.0,1223966982144.0,0.112749994
2183.T,リニカル,プライム（内国株式）,サービス業,情報通信・サービスその他 ,30.0,0.0375,1.56,0.3148,17707737088.0,12515999744.0,0.14219
2185.T,シイエム・シイ,スタンダード（内国株式）,サービス業,情報通信・サービスその他 ,70.0,0.045500003,2.25,0.1476,20037869568.0,19726000128.0,0.14189
2186.T,ソーバル,スタンダード（内国株式）,サービス業,情報通信・サービスその他 ,33.0,0.0306,2.91,0.38,8504507904.0,8056000000.0,0.17212999
2193.T,クックパッド,スタンダード（内国株式）,サービス業,情報通信・サービスその他 ,,,,0.0,14580914176.0,8977999872.0,-0.26551
2195.T,アミタホールディングス,グロース（内国株式）,サービス業,情報通信・サービスその他 ,7.0,0.0094,,0.1108,13094165504.0,4704000000.0,0.26847
2196.T,エスクリ,プライム（内国株式）,サービス業,情報通信・サービスその他 ,,,,0.0,5511468032.0,24128999424.0,0.02848
2198.T,アイ・ケイ・ケイホールディングス,プライム（内国株式）,サービス業,情報通信・サービスその他 ,24.0,0.0405,,0.21190001,17368909824.0,21379000320.0,0.16882999
2201.T,森永製菓,プライム（内国株式）,食料品,食品 ,205.0,0.045,1.8,0.479,209165500416.0,194372993024.0,0.08007
2204.T,中村屋,プライム（内国株式）,食料品,食品 ,50.0,0.0163,1.78,3.4247,18298028032.0,35554312192.0,-0.0010899999
2206.T,江崎グリコ,プライム（内国株式）,食料品,食品 ,80.0,0.0218,1.57,0.4938,235667505152.0,309576007680.0,0.03655
2207.T,名糖産業,プライム（内国株式）,食料品,食品 ,26.0,0.016,1.48,0.62700003,27605538816.0,22727000064.0,0.01567
2208.T,ブルボン,スタンダード（内国株式）,食料品,食品 ,27.0,0.0127,1.15,0.5697,51292094464.0,97382998016.0,0.02062
2209.T,井村屋グループ,プライム（内国株式）,食料品,食品 ,56.0,0.0252,1.1,0.2274,29151819776.0,44685000704.0,0.088649996
2211.T,不二家,プライム（内国株式）,食料品,食品 ,60.0,0.0248,0.89,0.24239999,62661697536.0,101796003840.0,0.06309
2212.T,山崎製パン,プライム（内国株式）,食料品,食品 ,22.0,0.011,1.19,0.32860002,410159382528.0,1094121029632.0,0.04081
2215.T,第一屋製パン,スタンダード（内国株式）,食料品,食品 ,,,,0.0,2707147264.0,24877000704.0,-0.25965
2216.T,カンロ,スタンダード（内国株式）,食料品,食品 ,42.0,0.0222,2.49,0.3211,26573770752.0,26640547840.0,0.13404
2217.T,モロゾフ,プライム（内国株式）,食料品,食品 ,55.0,0.0147,1.86,0.2774,26282635264.0,33270999040.0,
2220.T,亀田製菓,プライム（内国株式）,食料品,食品 ,82.0,0.019299999,1.11,0.61259997,90027401216.0,94991998976.0,0.032279998
2221.T,岩塚製菓,スタンダード（内国株式）,食料品,食品 ,78.0,0.0153,0.68,0.052199997,28861732864.0,20386000896.0,0.06027
2222.T,寿スピリッツ,プライム（内国株式）,食料品,食品 ,140.0,0.0139999995,0.71,0.3104,311814389760.0,50154999808.0,0.29945
2224.T,コモ,スタンダード（内国株式）,食料品,食品 ,14.0,0.0052,0.28,0.2274,9461281792.0,7040000000.0,0.01521
2226.T,湖池屋,スタンダード（内国株式）,食料品,食品 ,130.0,0.0215,1.18,0.2976,32270821376.0,44573999104.0,0.07893
2229.T,カルビー,プライム（内国株式）,食料品,食品 ,108.0,0.0397,1.72,0.45150003,340295712768.0,279314989056.0,0.08179
2264.T,森永乳業,プライム（内国株式）,食料品,食品 ,90.0,0.019,1.37,0.24149999,212867317760.0,525603012608.0,0.07822
2266.T,六甲バター,プライム（内国株式）,食料品,食品 ,40.0,0.0308,1.43,,25386999808.0,37752000512.0,0.13861
2267.T,ヤクルト本社,プライム（内国株式）,食料品,食品 ,110.0,0.0124,0.82,0.2776,1374196334592.0,483071000576.0,0.10848
2268.T,Ｂ－Ｒ　サーティワン　アイスクリーム,スタンダード（内国株式）,食料品,食品 ,40.0,0.0098,0.71,0.2517,39458926592.0,22695000064.0,
2269.T,明治ホールディングス,プライム（内国株式）,食料品,食品 ,95.0,0.0291,2.15,0.36380002,899235250176.0,1062157025280.0,0.09765001
2270.T,雪印メグミルク,プライム（内国株式）,食料品,食品 ,60.0,0.0311,2.12,0.4439,131101736960.0,584308031488.0,0.04315
2281.T,プリマハム,プライム（内国株式）,食料品,食品 ,90.0,0.0416,2.36,0.725,109798432768.0,430740013056.0,0.03127
2282.T,日本ハム,プライム（内国株式）,食料品,食品 ,112.0,0.0286,2.13,0.62409997,403558236160.0,1259791974400.0,0.03505
2286.T,林兼産業,スタンダード（内国株式）,食料品,食品 ,15.0,0.0305,2.56,0.3966,4331695104.0,42544001024.0,0.03381
2288.T,丸大食品,プライム（内国株式）,食料品,食品 ,20.0,0.0135,1.86,,37055508480.0,221979000832.0,-0.06864
2291.T,福留ハム,スタンダード（内国株式）,食料品,食品 ,,,,0.0,4908653568.0,24895000576.0,-0.42079
2292.T,Ｓ　Ｆｏｏｄｓ,プライム（内国株式）,食料品,食品 ,84.0,0.0271,2.01,0.2333,99132145664.0,399207989248.0,0.09814
2293.T,滝沢ハム,スタンダード（内国株式）,食料品,食品 ,40.0,0.013300001,,0.0,6138060800.0,29457999872.0,-0.05099
2294.T,柿安本店,プライム（内国株式）,食料品,食品 ,170.0,0.0732,3.39,0.0,24494886912.0,37637148672.0,
2296.T,伊藤ハム米久ホールディングス,プライム（内国株式）,食料品,食品 ,250.0,0.3477,2.8,0.4082,204430376960.0,922681999360.0,0.06398
2300.T,きょくとう,スタンダード（内国株式）,サービス業,情報通信・サービスその他 ,6.0,0.0125,1.61,,2583249152.0,6907966976.0,0.07152
2301.T,学情,プライム（内国株式）,サービス業,情報通信・サービスその他 ,48.0,0.0253,2.75,0.39009997,26204192768.0,2568118016.0,0.03265
2303.T,ドーン,スタンダード（内国株式）,情報・通信業,情報通信・サービスその他 ,29.0,0.0139999995,0.56,0.1293,6561584128.0,1376999936.0,0.15348
2304.T,ＣＳＳホールディングス,スタンダード（内国株式）,サービス業,情報通信・サービスその他 ,20.0,0.0199,2.65,0.22729999,4899731968.0,12984000512.0,0.120340005
2305.T,スタジオアリス,プライム（内国株式）,サービス業,情報通信・サービスその他 ,140.0,0.0648,3.15,0.5266,36821094400.0,38563999744.0,0.07559
2307.T,クロスキャット,プライム（内国株式）,情報・通信業,情報通信・サービスその他 ,50.0,0.0442,1.85,0.36810002,16845042688.0,13834999808.0,0.21927999
2309.T,シミックホールディングス,プライム（内国株式）,サービス業,情報通信・サービスその他 ,90.0,0.0469,1.82,0.061300002,32492806144.0,116575002624.0,0.28862
2311.T,エプコ,プライム（内国株式）,サービス業,情報通信・サービスその他 ,32.0,0.044099998,3.39,0.7492,6505399296.0,4816000000.0,0.08771
2315.T,ＣＡＩＣＡ　ＤＩＧＩＴＡＬ,スタンダード（内国株式）,情報・通信業,情報通信・サービスその他 ,,,,0.0,7006154752.0,5274999808.0,-1.05089
2317.T,システナ,プライム（内国株式）,情報・通信業,情報通信・サービスその他 ,10.0,0.035,1.3,0.42349997,109645799424.0,74525999104.0,0.22680001
2321.T,ソフトフロントホールディングス,グロース（内国株式）,情報・通信業,情報通信・サービスその他 ,,,,0.0,3588764416.0,763000000.0,-0.11249
2323.T,ｆｏｎｆｕｎ,スタンダード（内国株式）,情報・通信業,情報通信・サービスその他 ,,,,0.0,1661113856.0,638000000.0,0.06981
2325.T,ＮＪＳ,プライム（内国株式）,サービス業,情報通信・サービスその他 ,80.0,0.0298,2.94,0.42970002,25493792768.0,19683999744.0,0.07172
2326.T,デジタルアーツ,プライム（内国株式）,情報・通信業,情報通信・サービスその他 ,80.0,0.014199999,0.8,0.3506,79562702848.0,10435999744.0,0.23274
2327.T,日鉄ソリューションズ,プライム（内国株式）,情報・通信業,情報通信・サービスその他 ,80.0,0.0202,1.79,0.31190002,355462742016.0,291687989248.0,0.11047
2329.T,東北新社,スタンダード（内国株式）,情報・通信業,情報通信・サービスその他 ,38.0,0.0378,2.68,0.2725,45038395392.0,55921999872.0,0.04255
2330.T,フォーサイド,スタンダード（内国株式）,情報・通信業,情報通信・サービスその他 ,,,,0.0,2603072000.0,5062000128.0,-0.03793
2331.T,綜合警備保障,プライム（内国株式）,サービス業,情報通信・サービスその他 ,17.2,0.0212,1.6,0.3635,404381630464.0,492225986560.0,0.07694
2332.T,クエスト,スタンダード（内国株式）,情報・通信業,情報通信・サービスその他 ,92.0,0.063,3.09,0.35580003,7659409920.0,14200999936.0,0.11512
2334.T,イオレ,グロース（内国株式）,サービス業,情報通信・サービスその他 ,,,,0.0,5603613184.0,3564000000.0,0.063829996
2335.T,キューブシステム,プライム（内国株式）,情報・通信業,情報通信・サービスその他 ,30.0,0.025,2.2,0.3696,18072150016.0,16325000192.0,0.117539994
2337.T,いちご,プライム（内国株式）,不動産業,不動産 ,16.0,0.0563,2.16,0.39119998,130122637312.0,68093001728.0,0.08522
2338.T,クオンタムソリューションズ,スタンダード（内国株式）,情報・通信業,情報通信・サービスその他 ,,,,0.0,10615900160.0,264000000.0,-1.3580099
2340.T,極楽湯ホールディングス,スタンダード（内国株式）,サービス業,情報通信・サービスその他 ,,,,0.0,7914445312.0,12768000000.0,-4.4058
2341.T,アルバイトタイムス,スタンダード（内国株式）,サービス業,情報通信・サービスその他 ,6.0,0.0423,,1.7647,3577416704.0,4044000000.0,0.01026
2342.T,トランスジェニック,グロース（内国株式）,サービス業,情報通信・サービスその他 ,6.0,0.0198,,,5141598720.0,11429000192.0,-0.06883
2344.T,平安レイサービス,スタンダード（内国株式）,サービス業,情報通信・サービスその他 ,29.0,0.0363,3.13,0.32439998,9795079168.0,9669000192.0,0.052789997
2345.T,クシム,スタンダード（内国株式）,情報・通信業,情報通信・サービスその他 ,,,,0.0,4636201472.0,1017000000.0,0.024519999
2349.T,エヌアイデイ,スタンダード（内国株式）,情報・通信業,情報通信・サービスその他 ,27.0,0.0171,1.53,0.12060001,17547005952.0,20448999424.0,0.12996
2351.T,ＡＳＪ,グロース（内国株式）,情報・通信業,情報通信・サービスその他 ,4.0,0.008,0.25,0.2532,3951686656.0,2752999936.0,0.02465
2353.T,日本駐車場開発,プライム（内国株式）,不動産業,不動産 ,10.25,0.0454,3.02,0.3805,71648550912.0,31414999040.0,0.36789
2354.T,ＹＥ　ＤＩＧＩＴＡＬ,スタンダード（内国株式）,情報・通信業,情報通信・サービスその他 ,10.0,0.019,1.58,0.2386,9774980096.0,17376999424.0,0.13407
2359.T,コア,プライム（内国株式）,情報・通信業,情報通信・サービスその他 ,45.0,0.026199998,1.93,0.2903,24533182464.0,22848000000.0,0.13835
2370.T,メディネット,グロース（内国株式）,サービス業,情報通信・サービスその他 ,,,,0.0,13977730048.0,998000000.0,-0.69344
2371.T,カカクコム,プライム（内国株式）,サービス業,情報通信・サービスその他 ,46.0,0.0226,1.55,0.50490004,410654375936.0,60820000768.0,0.33551997
2372.T,アイロムグループ,プライム（内国株式）,サービス業,情報通信・サービスその他 ,50.0,0.025799999,1.89,0.23799999,23417065472.0,18350999552.0,0.22882
