ticker,ticker_name,market_product_category,type_33,type_17,dividendRate,dividendYield,fiveYearAvgDividendYield,payoutRatio,MarketCap,totalRevenue,ROE
3435.T,サンコーテクノ,スタンダード（内国株式）,金属製品,建設・資材 ,62.0,5.87,2.79,18.04,8285411328.0,20604000256.0,0.09
3436.T,ＳＵＭＣＯ,プライム（内国株式）,金属製品,建設・資材 ,80.0,4.0,2.7,30.6,692630323200.0,450581987328.0,0.18
3437.T,特殊電極,スタンダード（内国株式）,金属製品,建設・資材 ,36.0,1.61,1.72,8.27,3478397952.0,9699000320.0,0.11
3439.T,三ツ知,スタンダード（内国株式）,金属製品,建設・資材 ,0.0,0.0,1.93,0.0,4804170240.0,12529000448.0,-0.01
3440.T,日創プロニティ,スタンダード（内国株式）,金属製品,建設・資材 ,35.0,4.32,0.0,5.3,7461321728.0,9621000192.0,0.18
3441.T,山王,スタンダード（内国株式）,金属製品,建設・資材 ,20.0,1.72,0.0,13.66,5174311936.0,10151000064.0,0.06
3443.T,川田テクノロジーズ,プライム（内国株式）,金属製品,建設・資材 ,200.0,3.51,1.86,29.17,33914906624.0,118086000640.0,0.06
3444.T,菊池製作所,スタンダード（内国株式）,金属製品,建設・資材 ,20.0,5.19,0.0,0.0,4650800128.0,5096000000.0,-0.21
3445.T,ＲＳ　Ｔｅｃｈｎｏｌｏｇｉｅｓ,プライム（内国株式）,金属製品,建設・資材 ,42.5,1.39,0.41,9.65,79499419648.0,50944000000.0,0.16
3446.T,ジェイテックコーポレーション,プライム（内国株式）,金属製品,建設・資材 ,0.0,0.0,0.0,0.0,13090582528.0,1554000000.0,0.0
3447.T,信和,スタンダード（内国株式）,金属製品,建設・資材 ,32.0,4.2,5.12,44.14,10627621888.0,14757000192.0,0.06
3448.T,清鋼材,PRO Market,金属製品,建設・資材 ,0.0,0.0,0.0,0.0,4178863616.0,0.0,0.0
3449.T,テクノフレックス,スタンダード（内国株式）,金属製品,建設・資材 ,54.0,4.96,0.0,46.0,19777499136.0,21763000320.0,0.1
3450.T,サトウ産業,PRO Market,金属製品,建設・資材 ,0.0,0.0,0.0,0.0,439168000.0,3015000064.0,-0.11
3452.T,ビーロット,プライム（内国株式）,不動産業,不動産 ,40.0,5.57,3.54,19.24,13665725440.0,22499999744.0,0.18
3454.T,ファーストブラザーズ,プライム（内国株式）,不動産業,不動産 ,62.0,6.31,2.63,47.57,14303765504.0,17671000064.0,0.13
3456.T,ＴＳＯＮ,PRO Market,不動産業,不動産 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3457.T,Ａｎｄ　Ｄｏホールディングス,プライム（内国株式）,不動産業,不動産 ,80.0,7.39,3.44,30.18,21386293248.0,48172998656.0,0.17
3458.T,シーアールイー,プライム（内国株式）,不動産業,不動産 ,48.0,3.55,2.19,18.35,38889869312.0,55137001472.0,0.1
3461.T,パルマ,グロース（内国株式）,不動産業,不動産 ,5.5,1.74,1.06,27.47,2086503936.0,0.0,0.0
3464.T,プロパティエージェント,プライム（内国株式）,不動産業,不動産 ,80.0,6.62,1.85,18.62,8789091328.0,37259001856.0,0.18
3465.T,ケイアイスター不動産,プライム（内国株式）,不動産業,不動産 ,236.0,4.95,4.41,30.65,75239194624.0,241879007232.0,0.24
3467.T,アグレ都市デザイン,プライム（内国株式）,不動産業,不動産 ,156.0,9.87,3.67,34.75,9177151488.0,25848999936.0,0.25
3469.T,デュアルタップ,スタンダード（内国株式）,不動産業,不動産 ,24.5,5.21,2.53,13.28,1613514752.0,11045000192.0,0.15
3474.T,Ｇ－ＦＡＣＴＯＲＹ,グロース（内国株式）,不動産業,不動産 ,0.0,0.0,0.0,0.0,2611440128.0,5001999872.0,0.1
3475.T,グッドコムアセット,プライム（内国株式）,不動産業,不動産 ,92.0,11.37,3.46,108.94,23625512960.0,25677000704.0,0.14
3477.T,フォーライフ,グロース（内国株式）,不動産業,不動産 ,27.5,4.48,3.79,29.68,2471524096.0,14113999872.0,0.07
3479.T,ティーケーピー,グロース（内国株式）,不動産業,不動産 ,0.0,0.0,0.0,0.0,121844957184.0,50503999488.0,-0.14
3480.T,ジェイ・エス・ビー,プライム（内国株式）,不動産業,不動産 ,79.0,1.59,0.97,9.02,52166758400.0,61416001536.0,0.16
3482.T,ロードスターキャピタル,プライム（内国株式）,不動産業,不動産 ,105.0,6.53,1.88,18.14,25895213056.0,24181999616.0,0.36
3483.T,翔栄,PRO Market,不動産業,不動産 ,0.0,0.0,0.0,0.0,707750016.0,0.0,0.0
3484.T,テンポイノベーション,プライム（内国株式）,不動産業,不動産 ,36.0,3.13,1.2,31.79,19866775552.0,13070000128.0,0.0
3486.T,グローバル・リンク・マネジメント,プライム（内国株式）,不動産業,不動産 ,105.0,7.07,3.1,39.72,11769668608.0,31931000832.0,0.0
3489.T,フェイスネットワーク,プライム（内国株式）,不動産業,不動産 ,142.0,9.42,2.68,26.12,14933900288.0,20967999488.0,0.26
3490.T,アズ企画設計,スタンダード（内国株式）,不動産業,不動産 ,0.0,0.0,0.0,0.0,2572298496.0,9374000128.0,0.4
3491.T,ＧＡ　ｔｅｃｈｎｏｌｏｇｉｅｓ,グロース（内国株式）,不動産業,不動産 ,0.0,0.0,0.0,0.0,47659302912.0,128079003648.0,0.04
3494.T,マリオン,スタンダード（内国株式）,不動産業,不動産 ,22.0,2.21,0.0,16.06,1567105536.0,2848999936.0,0.02
3495.T,香陵住販,スタンダード（内国株式）,不動産業,不動産 ,40.0,3.03,0.0,19.21,3543931392.0,9639999488.0,0.13
3496.T,アズーム,グロース（内国株式）,不動産業,不動産 ,35.0,0.54,0.0,12.75,39224074240.0,7258999808.0,0.39
3497.T,ＬｅＴｅｃｈ,グロース（内国株式）,不動産業,不動産 ,0.0,0.0,0.0,0.0,5820645888.0,16309000192.0,0.0
3498.T,霞ヶ関キャピタル,グロース（内国株式）,不動産業,不動産 ,90.0,2.02,0.0,14.2,40132136960.0,28099000320.0,0.23
3501.T,住江織物,プライム（内国株式）,繊維製品,素材・化学 ,40.0,1.72,2.66,0.0,15074753536.0,90791002112.0,0.01
3512.T,日本フエルト,スタンダード（内国株式）,繊維製品,素材・化学 ,13.0,3.13,2.9,33.59,7845771776.0,10398999552.0,0.04
3513.T,イチカワ,スタンダード（内国株式）,繊維製品,素材・化学 ,60.0,4.44,4.03,38.45,6184905216.0,13344000000.0,0.04
3521.T,エコナックホールディングス,プライム（内国株式）,サービス業,情報通信・サービスその他 ,0.0,0.0,0.0,0.0,5027010560.0,1407000064.0,0.01
3524.T,日東製網,スタンダード（内国株式）,繊維製品,素材・化学 ,100.0,7.22,3.51,52.25,3646320384.0,19299999744.0,0.01
3526.T,芦森工業,プライム（内国株式）,輸送用機器,自動車・輸送機 ,150.0,7.86,0.0,29.56,11357535232.0,65623998464.0,0.06
3529.T,アツギ,プライム（内国株式）,繊維製品,素材・化学 ,0.0,0.0,0.0,0.0,6666441728.0,20502999040.0,-0.04
3536.T,アクサスホールディングス,スタンダード（内国株式）,小売業,小売 ,8.0,5.84,1.5,39.37,4154566144.0,11258000384.0,0.07
3537.T,昭栄薬品,スタンダード（内国株式）,卸売業,商社・卸売 ,72.0,7.35,2.12,25.38,3325022464.0,24529000448.0,0.07
3538.T,ウイルプラスホールディングス,プライム（内国株式）,小売業,小売 ,41.17,3.35,2.23,33.12,11495757824.0,41294999552.0,0.14
3539.T,ＪＭホールディングス,プライム（内国株式）,小売業,小売 ,40.0,2.04,1.38,24.07,53038051328.0,148510998528.0,0.12
3540.T,歯愛メディカル,スタンダード（内国株式）,卸売業,商社・卸売 ,53.43,1.35,0.0,11.6,39849443328.0,43472998400.0,0.12
3541.T,農業総合研究所,グロース（内国株式）,卸売業,商社・卸売 ,0.0,0.0,0.0,0.0,8985465856.0,3102000128.0,-0.01
3542.T,ベガコーポレーション,グロース（内国株式）,小売業,小売 ,20.0,3.09,0.0,106.38,6635178496.0,9136000000.0,0.25
3543.T,コメダホールディングス,プライム（内国株式）,卸売業,商社・卸売 ,54.0,2.01,2.31,44.3,124162842624.0,37836001280.0,0.14
3544.T,サツドラホールディングス,プライム（内国株式）,小売業,小売 ,20.0,2.57,1.69,51.01,10725552128.0,87480999936.0,0.01
3546.T,アレンザホールディングス,プライム（内国株式）,小売業,小売 ,38.0,3.86,3.05,42.38,30002706432.0,149191000064.0,0.1
3547.T,串カツ田中ホールディングス,スタンダード（内国株式）,小売業,小売 ,20.0,1.22,0.75,21.51,15393367040.0,12012999680.0,0.25
3548.T,バロックジャパンリミテッド,プライム（内国株式）,小売業,小売 ,76.0,8.59,5.21,561.3,32273471488.0,58842001408.0,0.02
3549.T,クスリのアオキホールディングス,プライム（内国株式）,小売業,小売 ,32.0,0.4,0.29,6.16,252982034432.0,378874003456.0,0.14
3550.T,スタジオアタオ,グロース（内国株式）,小売業,小売 ,10.0,4.44,0.0,0.0,3237884928.0,3708999936.0,-0.08
3551.T,ダイニック,スタンダード（内国株式）,繊維製品,素材・化学 ,50.0,6.45,3.93,40.35,6391394816.0,41551998976.0,0.02
3553.T,共和レザー,スタンダード（内国株式）,化学,素材・化学 ,20.0,3.37,4.26,138.79,14338428928.0,45792002048.0,0.01
3556.T,リネットジャパングループ,グロース（内国株式）,小売業,小売 ,0.0,0.0,0.0,0.0,8228044288.0,9210000384.0,0.17
3557.T,ユナイテッド＆コレクティブ,グロース（内国株式）,小売業,小売 ,0.0,0.0,0.0,0.0,4397878784.0,5349000192.0,0.0
3558.T,ジェイドグループ,グロース（内国株式）,小売業,小売 ,0.0,0.0,0.0,0.0,18827593728.0,10464000000.0,0.0
3559.T,ピーバンドットコム,プライム（内国株式）,卸売業,商社・卸売 ,16.0,3.43,1.13,41.54,2163720192.0,2015000064.0,0.07
3560.T,ほぼ日,スタンダード（内国株式）,小売業,小売 ,90.0,2.41,1.26,23.04,8791624704.0,6640999936.0,0.11
3561.T,力の源ホールディングス,プライム（内国株式）,小売業,小売 ,14.0,0.67,0.0,0.0,60485644288.0,26115999744.0,0.28
3562.T,Ｎｏ．１,スタンダード（内国株式）,卸売業,商社・卸売 ,33.0,2.52,0.0,23.83,8400128000.0,13308000256.0,0.29
3563.T,ＦＯＯＤ　＆　ＬＩＦＥ　ＣＯＭＰＡＮＩＥＳ,プライム（内国株式）,小売業,小売 ,45.0,1.69,0.87,159.24,307348471808.0,284341993472.0,0.03
3565.T,アセンテック,プライム（内国株式）,卸売業,商社・卸売 ,14.0,2.07,0.72,22.03,8941014016.0,6138999808.0,0.17
3566.T,ユニフォームネクスト,グロース（内国株式）,小売業,小売 ,6.0,0.86,1.09,33.59,6973997056.0,6597000192.0,0.12
3569.T,セーレン,プライム（内国株式）,繊維製品,素材・化学 ,46.0,1.89,2.06,26.08,129514610688.0,132364001280.0,0.11
3571.T,ソトー,スタンダード（内国株式）,繊維製品,素材・化学 ,22.0,2.85,3.44,0.0,9735696384.0,9825999872.0,-0.07
3577.T,東海染工,スタンダード（内国株式）,繊維製品,素材・化学 ,20.0,1.8,2.78,0.0,3457188864.0,13057000448.0,0.0
3580.T,小松マテーレ,プライム（内国株式）,繊維製品,素材・化学 ,20.0,2.98,1.8,71.79,27199320064.0,35437998080.0,0.03
3583.T,オーベクス,スタンダード（内国株式）,繊維製品,素材・化学 ,20.0,2.35,1.85,11.82,2365748480.0,5314999808.0,0.08
3591.T,ワコールホールディングス,プライム（内国株式）,繊維製品,素材・化学 ,100.0,3.42,2.34,0.0,169331769344.0,188591996928.0,-0.01
3593.T,ホギメディカル,プライム（内国株式）,繊維製品,素材・化学 ,80.0,2.6,2.06,39.9,75075411968.0,38981001216.0,0.05
3597.T,自重堂,スタンダード（内国株式）,繊維製品,素材・化学 ,800.0,8.78,4.46,31.27,26665066496.0,17922000896.0,0.08
3598.T,山喜,スタンダード（内国株式）,繊維製品,素材・化学 ,0.0,0.0,0.0,0.0,2082725376.0,11397000192.0,0.12
3600.T,フジックス,スタンダード（内国株式）,繊維製品,素材・化学 ,100.0,6.61,4.15,0.0,2060875008.0,5742000128.0,-0.03
3604.T,川本産業,スタンダード（内国株式）,繊維製品,素材・化学 ,36.0,3.83,0.99,12.41,5488357376.0,30403000320.0,0.12
3607.T,クラウディアホールディングス,スタンダード（内国株式）,繊維製品,素材・化学 ,7.0,0.84,0.0,3.45,7469064192.0,11285999616.0,0.22
3608.T,ＴＳＩホールディングス,プライム（内国株式）,繊維製品,素材・化学 ,30.0,3.72,0.0,28.4,68385247232.0,154455998464.0,0.03
3611.T,マツオカコーポレーション,プライム（内国株式）,繊維製品,素材・化学 ,40.0,3.21,2.54,25.45,12653604864.0,62777999360.0,0.05
3612.T,ワールド,プライム（内国株式）,繊維製品,素材・化学 ,51.0,2.97,0.0,22.92,58056437760.0,214245998592.0,0.07
3622.T,ネットイヤーグループ,グロース（内国株式）,情報・通信業,情報通信・サービスその他 ,12.0,2.04,0.68,20.1,4143342848.0,5610999808.0,0.1
3623.T,ビリングシステム,グロース（内国株式）,情報・通信業,情報通信・サービスその他 ,20.0,2.0,0.83,21.14,6421497856.0,3491000064.0,0.14
3624.T,アクセルマーク,グロース（内国株式）,情報・通信業,情報通信・サービスその他 ,0.0,0.0,0.0,0.0,2778684416.0,2784000000.0,-15.28
3625.T,テックファームホールディングス,グロース（内国株式）,情報・通信業,情報通信・サービスその他 ,10.0,1.65,0.76,0.0,4223327488.0,6111000064.0,-0.08
3626.T,ＴＩＳ,プライム（内国株式）,情報・通信業,情報通信・サービスその他 ,53.0,1.49,1.24,22.02,862977064960.0,508400009216.0,0.19
3627.T,ＪＮＳホールディングス,プライム（内国株式）,情報・通信業,情報通信・サービスその他 ,12.0,2.13,0.65,22.93,6614219264.0,8659000320.0,0.05
3628.T,データホライゾン,グロース（内国株式）,情報・通信業,情報通信・サービスその他 ,0.0,0.0,0.38,0.0,30176440320.0,4120999936.0,-0.25
3632.T,グリー,プライム（内国株式）,情報・通信業,情報通信・サービスその他 ,22.0,3.59,1.61,25.3,106446102528.0,76194996224.0,0.09
3633.T,ＧＭＯペパボ,プライム（内国株式）,情報・通信業,情報通信・サービスその他 ,220.0,12.9,2.31,69.29,9134556160.0,10730999808.0,0.14
3634.T,ソケッツ,スタンダード（内国株式）,情報・通信業,情報通信・サービスその他 ,6.0,0.57,0.0,0.0,2570555392.0,1827000064.0,-0.34
3635.T,コーエーテクモホールディングス,プライム（内国株式）,情報・通信業,情報通信・サービスその他 ,100.0,4.24,2.3,54.81,737808089088.0,78417002496.0,0.22
3636.T,三菱総合研究所,プライム（内国株式）,情報・通信業,情報通信・サービスその他 ,150.0,2.81,2.6,38.84,86455853056.0,121680003072.0,0.1
3639.T,ボルテージ,スタンダード（内国株式）,情報・通信業,情報通信・サービスその他 ,0.0,0.0,0.0,0.0,2067912960.0,4576000000.0,-0.01
3640.T,電算,スタンダード（内国株式）,情報・通信業,情報通信・サービスその他 ,37.0,2.32,1.71,14.02,8005855232.0,17803999232.0,0.2
3641.T,パピレス,スタンダード（内国株式）,情報・通信業,情報通信・サービスその他 ,20.0,2.07,0.66,13.99,8568752640.0,18626000896.0,0.07
3645.T,メディカルネット,グロース（内国株式）,情報・通信業,情報通信・サービスその他 ,5.0,1.25,0.49,11.61,3508716288.0,4279000064.0,0.12
3646.T,駅探,グロース（内国株式）,情報・通信業,情報通信・サービスその他 ,28.0,6.33,3.26,82.16,2118348800.0,3206000128.0,0.03
3647.T,ジー・スリーホールディングス,スタンダード（内国株式）,情報・通信業,情報通信・サービスその他 ,0.0,0.0,0.0,0.0,3234009600.0,2000000000.0,-0.04
3648.T,ＡＧＳ,スタンダード（内国株式）,情報・通信業,情報通信・サービスその他 ,11.0,1.49,1.43,48.54,12873699328.0,21066000384.0,0.05
3649.T,ファインデックス,プライム（内国株式）,情報・通信業,情報通信・サービスその他 ,14.0,2.28,1.03,36.69,15500886016.0,4528000000.0,0.17
3652.T,ディジタルメディアプロフェッショナル,グロース（内国株式）,情報・通信業,情報通信・サービスその他 ,0.0,0.0,0.0,0.0,12266396672.0,2321999872.0,0.01
3653.T,モルフォ,グロース（内国株式）,情報・通信業,情報通信・サービスその他 ,0.0,0.0,0.0,0.0,5913783296.0,2084000000.0,-0.21
3655.T,ブレインパッド,プライム（内国株式）,情報・通信業,情報通信・サービスその他 ,16.0,1.71,0.0,0.0,20559140864.0,7544999936.0,0.18
3656.T,ＫＬａｂ,プライム（内国株式）,情報・通信業,情報通信・サービスその他 ,0.0,0.0,0.0,0.0,13065576448.0,15660000256.0,-0.06
3657.T,ポールトゥウィンホールディングス,プライム（内国株式）,情報・通信業,情報通信・サービスその他 ,16.0,2.14,1.34,110.05,27337357312.0,41266999296.0,0.03
